run,bun,eligible,suite,fixture,metric,pairs,median_A,median_B,median_change_pct,median_abs_pair_pct,p90_abs_pair_pct,A_mad_pct,B_mad_pct,paired_changes_pct
aa-140-2,1.4.0,False,router,100/static-shallow,nsPerOp,5,324.26447000000053,326.7751599999997,0.7742723092662995,4.48554229982554,47.09047478947961,1.6878414092054097,2.574755070122378,"[0.7742723092662995, 47.09047478947961, -9.094333924058894, -4.48554229982554, -0.13485307320112438]"
aa-140-2,1.4.0,False,router,100/static-deep,nsPerOp,5,550.7355199999995,535.3703600000006,-2.789934449842446,7.817989291059058,15.270612442195253,5.574984522516335,3.7557981357054055,"[10.45304895601662, -5.606912733720037, -7.817989291059058, -15.270612442195253, 1.5481102081438047]"
aa-140-2,1.4.0,False,router,100/param,nsPerOp,5,604.9397299999998,582.1413800000005,-3.768697751096517,6.3236990623817935,17.742513504450308,0.8848931115831804,2.7380170088579545,"[-3.5404940463485524, 2.0040799458397762, -17.742513504450308, 6.3236990623817935, -6.403527174516999]"
aa-140-2,1.4.0,False,router,100/param-encoded,nsPerOp,5,647.4801500000001,638.7253699999997,-1.3521310267195719,2.208044542489407,10.009678288979273,6.395301848249609,6.612582180663929,"[0.5730506793508949, 10.009678288979273, -2.208044542489407, -1.2776771586161195, 4.027344130106836]"
aa-140-2,1.4.0,False,router,100/wildcard,nsPerOp,5,575.1660300000003,640.8243899999991,11.415549002433046,10.694460931041583,14.163987011953271,0.9179436414212115,3.0933451206500346,"[13.81723834888049, 10.694460931041583, 1.2090630595828378, 14.163987011953271, 3.757300538226227]"
aa-140-2,1.4.0,False,router,100/miss,nsPerOp,5,258.7065800000005,265.76328999999987,2.7276886424765,9.688694494517659,14.468494693547939,3.9698333146372717,10.080034003191308,"[9.688694494517659, 14.468494693547939, 5.182071986093195, 9.871178480821152, -7.627297303377634]"
aa-140-2,1.4.0,False,router,100/method-miss,nsPerOp,5,293.76769999999965,287.9604399999994,-1.9768204605204343,7.905321936312426,13.609756931971372,2.4879522153046687,5.948063560397005,"[-1.9768204605204343, 9.102710319514973, -2.5035836680092682, -7.905321936312426, 13.609756931971372]"
aa-140-2,1.4.0,False,router,100/registration,nsPerOp,5,81779.8199999993,88105.57000000017,7.735098952285457,11.943527430610724,26.948491220563465,5.806664773778004,12.209489138995806,"[7.735098952285457, 13.344760231660779, -11.943527430610724, -5.286006483848038, 26.948491220563465]"
aa-140-2,1.4.0,False,router,1000/static-shallow,nsPerOp,5,338.96298,308.5060599999997,-8.98532341201399,6.553000630252415,13.050396256018548,3.054271590366725,6.834377904926961,"[-2.7650364650439463, 10.742258203495346, 3.1307714280892185, -6.553000630252415, -13.050396256018548]"
aa-140-2,1.4.0,False,router,1000/static-deep,nsPerOp,5,544.7034200000007,558.9236500000004,2.610637179402997,5.360042173072599,8.669816855527168,4.211853489005109,1.4444566802638439,"[2.131553762505245, 8.669816855527168, 5.360042173072599, -5.833016433052951, -1.9694889870457977]"
aa-140-2,1.4.0,False,router,1000/param,nsPerOp,5,585.6072700000004,603.9645199999995,3.1347373812485424,1.415826616958893,5.063175249169105,4.199357019594115,2.4627026104114607,"[1.415826616958893, -0.21709013425885715, 3.1347373812485424, 5.063175249169105, -0.6766765659245388]"
aa-140-2,1.4.0,False,router,1000/param-encoded,nsPerOp,5,620.6755899999985,629.3279700000016,1.3940261449629787,2.765225183645248,5.811377383489802,4.174741268622854,4.1049931405395315,"[-2.6161454830677, -5.3860271991413855, -0.7588843634076858, 5.811377383489802, -2.765225183645248]"
aa-140-2,1.4.0,False,router,1000/wildcard,nsPerOp,5,563.2799799999998,577.2854099999995,2.486406493623239,2.486406493623239,9.505694202246694,2.5512676662144624,3.4869736271354728,"[-0.6633998571543565, -8.138187325336254, 9.505694202246694, 2.486406493623239, 0.6161478231787809]"
aa-140-2,1.4.0,False,router,1000/miss,nsPerOp,5,267.01323,275.78322999999955,3.2844814468554695,4.158051842021704,8.687933514566758,2.8937367635298243,2.868020655208304,"[2.4578961349865924, -2.712154052193927, -5.706387657270373, 8.687933514566758, -4.158051842021704]"
aa-140-2,1.4.0,False,router,1000/method-miss,nsPerOp,5,313.9531699999998,325.66065999999864,3.7290561519091714,5.4368608150132225,39.74107348557694,2.556760296448243,4.349229655187788,"[-3.221856499250575, 3.9561723111097846, 39.74107348557694, 5.4368608150132225, -7.192032227953771]"
aa-140-2,1.4.0,False,router,1000/registration,nsPerOp,5,596452.2600000009,695921.3700000009,16.67679321057478,15.572373494194803,46.08773477444561,1.677004292011063,12.449172239099163,"[46.08773477444561, 29.038113459372994, 9.806606879891277, 0.7218951605615143, 15.572373494194803]"
aa-140-2,1.4.0,False,request,constructor-supplied-url,nsPerOp,5,948.1526500000085,897.29155,-5.364231171004796,7.9888302648854825,16.514517754269274,0.7623825129836299,4.55979441687622,"[-6.080258853743348, 3.9602009233424607, -16.514517754269274, 7.9888302648854825, -9.935618636678868]"
aa-140-2,1.4.0,False,request,constructor-parse-url,nsPerOp,5,1021.7218500000058,1099.1331500000001,7.576553246854201,7.576553246854201,38.88764086801568,1.7957186684429327,7.355460073240085,"[17.601088367196247, 38.88764086801568, 2.3191034707498392, 1.799096629345387, 7.576553246854201]"
aa-140-2,1.4.0,False,request,metadata,nsPerOp,5,3606.4001500000013,3671.7633999999975,1.812423671288843,3.2175133606395234,43.130250635921286,5.197156227935501,1.7283847864490294,"[43.130250635921286, 7.877795244970542, 3.137539049041549, 1.249010041218157, -3.2175133606395234]"
aa-140-2,1.4.0,False,request,body-json,nsPerOp,5,24558.954395439516,31650.702970297076,28.876427150231066,28.876427150231066,113.00850669465304,2.573918671670764,17.04076638454723,"[113.00850669465304, 109.32681287494788, 28.876427150231066, 4.990467340200699, 14.776987919765316]"
aa-140-2,1.4.0,False,request,body-shared,nsPerOp,5,28535.574557455737,34682.7401740174,21.54211265024466,18.60498869827696,114.652960017378,1.2990443498186774,17.828684863478973,"[114.652960017378, 79.95349422797658, 18.60498869827696, 6.816803295658658, 1.0443180730366652]"
aa-140-2,1.4.0,False,di,value,nsPerOp,5,62.284240000001326,72.75082999999995,16.80455601609396,19.777027933662474,50.922605688188696,6.642836133184606,20.622816262030238,"[27.616332518002263, 50.922605688188696, 19.777027933662474, 7.501801418784693, -13.336850257327026]"
aa-140-2,1.4.0,False,di,singleton-class-warm,nsPerOp,5,167.7146300000004,209.29311999999982,24.791212311054387,11.52173228023704,31.718863357203908,5.759950697205419,5.139652942246195,"[31.718863357203908, 3.383268232512404, 24.791212311054387, -11.52173228023704, 8.717368424215689]"
aa-140-2,1.4.0,False,di,singleton-factory-warm,nsPerOp,5,192.08341000000019,204.05070999999907,6.2302621553828486,6.607202568926285,33.84662927505391,7.248694720693681,7.164224030388173,"[33.84662927505391, 2.5297874773050344, 14.53236354516707, -4.380316178039578, -6.607202568926285]"
aa-140-2,1.4.0,False,di,request-warm,nsPerOp,5,130.30602000000044,154.43796999999904,18.51944369108849,18.51944369108849,39.91068695053555,10.77054613440029,14.616055883148855,"[36.86438923233699, -8.643065236838432, 39.91068695053555, -14.096956637918423, 18.51944369108849]"
aa-140-2,1.4.0,False,di,session-warm,nsPerOp,5,136.57124000000067,157.2942299999977,15.17375839891102,22.63010865245072,49.52881904379669,11.355546013933706,9.712365164315177,"[49.23276554492144, -1.4387364813959191, 49.52881904379669, -16.738763751055828, 22.63010865245072]"
aa-140-2,1.4.0,False,di,class-cold-bind-resolve,nsPerOp,5,998.7242499999979,972.1916499999907,-2.6566492202434566,6.793442543110562,23.239212319716774,4.438307170373161,8.94543786711129,"[23.239212319716774, -11.88400456460469, -6.793442543110562, -3.1866522507932205, -5.440500718792185]"
aa-140-2,1.4.0,False,di,factory-cold-bind-resolve,nsPerOp,5,426.385300000004,404.20629999999846,-5.2016333583745356,22.738921438129257,70.43434538971758,13.052173702986838,5.331757570329508,"[70.43434538971758, 35.934810604399644, -16.603547760180515, -22.738921438129257, 7.188547545369417]"
aa-140-2,1.4.0,False,di,transient-class,nsPerOp,5,614.0518100000008,630.9122600000001,2.7457699375561084,2.2941128490468365,18.064022481313724,1.1335102163452309,4.605757700761814,"[1.6409908265513806, -18.064022481313724, 13.485985816082756, 2.2941128490468365, 0.19258712365106678]"
aa-140-2,1.4.0,False,di,transient-chain-3,nsPerOp,5,1289.2744400000015,1372.5452399999995,6.458733487340207,9.207677273426018,14.456666948877839,2.404230553116419,5.496835208142155,"[14.456666948877839, 13.677473799845519, 0.46762222153022837, 0.3594797086025503, 9.207677273426018]"
aa-140-2,1.4.0,False,dispatch,static,nsPerOp,5,7644.868886888567,7395.728772877343,-3.258919383673353,6.1999774499085785,30.64433464657941,3.135455606809298,5.158218486647437,"[30.64433464657941, 2.4740436267643773, -8.249035688207218, -6.1999774499085785, 3.128827676081891]"
aa-140-2,1.4.0,False,dispatch,middleware,nsPerOp,5,8455.897689769034,8852.036003600457,4.684757649217053,8.902335573870612,38.287612680706154,6.004455016900517,12.774349071083664,"[38.287612680706154, 0.5949576540384971, 8.902335573870612, -14.878738032989036, 2.682801240976662]"
aa-140-2,1.4.0,False,dispatch,async,nsPerOp,5,6667.597959796024,6874.913591359168,3.109300122970926,5.463696700516929,51.15247406944536,0.34628825928338064,8.360293822747243,"[39.568291389739166, 51.15247406944536, 0.8334326379443757, -5.463696700516929, -5.182598797766779]"
aa-140-2,1.4.0,False,dispatch,query,nsPerOp,5,7828.912991299083,9450.936693669388,20.71837692120213,18.158138792348844,57.31201248175657,0.7629139939809181,16.657662425858653,"[57.31201248175657, 24.60964782978332, 2.2971012185845074, 18.158138792348844, -3.0220327708043726]"
aa-140-2,1.4.0,False,dispatch,metadata,nsPerOp,5,8043.228922892294,8910.089408940954,10.777518511022844,12.528829107590255,65.62818396993033,0.988649616932704,11.052139101537614,"[65.62818396993033, 29.995935960348554, 1.1608757809146608, 12.528829107590255, 0.9760489392718119]"
aa-140-2,1.4.0,False,dispatch,class-warm,nsPerOp,5,12917.678067806848,14899.10291029094,15.338862232696094,13.672187037586415,53.07629240105123,3.3963485591953417,11.592937069852303,"[53.07629240105123, 19.18805089719726, -6.4520588600739615, 13.672187037586415, 2.3109528707719873]"
aa-140-2,1.4.0,False,dispatch,factory-warm,nsPerOp,5,12751.270327032715,12279.406540654112,-3.700523746079243,7.369439110538378,54.66367099609408,2.2955632171541533,6.422393953448435,"[54.66367099609408, 7.369439110538378, -10.203542782216212, -3.700523746079243, 1.8378529009306588]"
aa-140-2,1.4.0,False,dispatch,middleware-20,nsPerOp,5,11202.188418841757,10722.890789078925,-4.278607106417409,6.3352198683023,11.254988162646107,8.272892222902527,7.288215147458857,"[7.67832476367849, 2.904551168450231, -11.254988162646107, 6.3352198683023, 1.6455971964287164]"
aa-140-2,1.4.0,False,dispatch,static-listeners,nsPerOp,5,9034.246624662455,8655.048604860578,-4.19733969589352,7.92278713422172,28.88719538520359,4.04600369882918,2.3994119098325273,"[28.88719538520359, 23.289474582672565, -2.493304523509532, -7.92278713422172, -1.4410793627366192]"
aa-140-2,1.4.0,False,dispatch,middleware-listeners,nsPerOp,5,15395.786378637973,15585.490849084925,1.2321843508440233,4.481190603630103,38.5053636504642,4.144936145885745,2.839272472968934,"[38.5053636504642, 4.481190603630103, -3.785310038583811, -1.642073193214666, 5.559790056835645]"
aa-140-2,1.4.0,False,http,static,rps,5,26418.226025232143,27611.825524590604,4.5180910263181495,8.27948750605656,20.461132362076917,2.0528436397485366,4.502866684087085,"[-4.472900862328633, 8.27948750605656, 9.224401325986054, 20.461132362076917, -1.8446498280117352]"
aa-140-2,1.4.0,False,http,static,p50,5,1.158226999999897,1.1138740000001235,-3.82938750346673,4.025276777066445,14.819300472170283,0.26808216349454145,3.0779064777380043,"[1.3359022582257962, -6.900763237464568, -4.025276777066445, -14.819300472170283, -0.8693459917556101]"
aa-140-2,1.4.0,False,http,static,p95,5,2.0526410000002215,1.8990539999999783,-7.482409247414756,8.62235883302943,12.780090286628177,1.247514787049152,2.7866506165507365,"[-0.894039871109531, -10.060551260539564, -8.62235883302943, -12.780090286628177, 7.809021095942148]"
aa-140-2,1.4.0,False,http,static,p99,5,3.211960999999974,3.060617999999522,-4.711856713093754,11.007037027949252,28.041564050871326,2.281410017115595,10.145728738438214,"[8.574327356436884, -1.8412641708412392, -14.379533250877575, -28.041564050871326, 11.007037027949252]"
aa-140-2,1.4.0,False,http,param,rps,5,27813.685391459192,27786.825267509477,-0.09657161059987152,8.211629301899425,19.456844822943896,6.4036796984567985,3.599956389789174,"[-19.456844822943896, 6.7386282575394585, 10.695804841124247, -8.211629301899425, 2.6439243766793297]"
aa-140-2,1.4.0,False,http,param,p50,5,1.1507330000004004,1.1300449999998818,-1.7978106129320492,11.44548735453883,43.11214253699542,4.741586449651663,7.941011198691245,"[43.11214253699542, -2.5377133843410893, -14.357800905401009, 11.44548735453883, 7.545948374652278]"
aa-140-2,1.4.0,False,http,param,p95,5,1.8966479999999137,1.9078300000001036,0.5895664351102781,8.98273263092979,17.95682929125977,6.336231077161469,1.1626822096151743,"[17.95682929125977, -5.71621519776545, -8.98273263092979, 12.982935697581798, 0.5895664351102781]"
aa-140-2,1.4.0,False,http,param,p99,5,3.016074000000117,2.9954050000005736,-0.6852948568086381,10.347716466118106,24.800637626346433,4.895602694090165,4.021359382077432,"[24.800637626346433, -7.631247809145902, -10.347716466118106, 12.409745306243902, 5.142082057663555]"
aa-140-2,1.4.0,False,http,wildcard,rps,5,27292.80239489986,28340.07419624254,3.837172109297149,14.328717263363199,17.707441205866804,9.176649056507946,5.072717545349164,"[-16.866122089916413, 14.328717263363199, 17.707441205866804, -1.430194338885571, -6.91375761690084]"
aa-140-2,1.4.0,False,http,wildcard,p50,5,1.1025030000000697,1.1057799999998679,0.29723275127577775,11.426363465700895,17.387493575199343,2.3053905522925398,5.8113729675387615,"[11.426363465700895, -17.387493575199343, -3.2784038077352418, 12.796849282907296, 2.664039826026854]"
aa-140-2,1.4.0,False,http,wildcard,p95,5,1.9973669999999402,1.8812410000000455,-5.81395407052876,13.780975407219653,28.614806408564377,6.27150643820969,4.309442543540046,"[28.614806408564377, -11.372249169880167, -23.606032230841713, -1.7550605371659644, 13.780975407219653]"
aa-140-2,1.4.0,False,http,wildcard,p99,5,3.0980460000000676,3.0062360000001718,-2.963480852120781,8.828525756876138,23.991140603050443,4.876396283334508,6.627623380189517,"[20.051786738317666, -7.125408456896388, -23.991140603050443, 3.467734178246129, 8.828525756876138]"
aa-140-2,1.4.0,False,http,middleware,rps,5,30393.810654886358,27344.99874677169,-10.031028826010392,6.311240585505007,14.992712133447261,1.08537527434971,5.4605932375666635,"[-14.992712133447261, -5.937365080579782, 6.311240585505007, -10.031028826010392, -3.789004498154014]"
aa-140-2,1.4.0,False,http,middleware,p50,5,1.0703520000006392,1.1482390000001033,7.276765026777876,9.385697415392059,11.749998497528003,3.5483653976400493,2.842700866264083,"[9.385697415392059, 5.966956168644022, -1.7852358954342784, 11.223376844826483, 11.749998497528003]"
aa-140-2,1.4.0,False,http,middleware,p95,5,1.7497249999996711,1.9307419999995545,10.345454285668755,7.3328615694897685,27.669205160850808,3.263255654421405,8.397911269354902,"[27.669205160850808, 2.3351678328848324, -7.3328615694897685, 11.49653425236079, 4.488466744241393]"
aa-140-2,1.4.0,False,http,middleware,p99,5,2.6014979999999923,2.882485000000088,10.800969287698713,12.586642393586045,27.09781056910423,4.6398267459502875,4.194540474640436,"[27.09781056910423, 12.586642393586045, -4.697291663851022, 15.355878238056109, 11.318356670586493]"
aa-140-2,1.4.0,False,http,json,rps,5,27116.09734939041,25128.006918805004,-7.331771991260016,7.661724742759867,21.569279366737383,8.98582686063031,4.280713299154704,"[-19.10199705636503, -2.8584792447279406, 21.569279366737383, 0.48345034200640846, -7.661724742759867]"
aa-140-2,1.4.0,False,http,json,p50,5,1.0773859999990236,1.1396719999993365,5.781214903513621,11.205454683940875,33.031552726554935,18.052304373662977,9.046813469286068,"[33.031552726554935, -5.351101795931445, -24.239978993148835, -0.509688037046041, 11.205454683940875]"
aa-140-2,1.4.0,False,http,json,p95,5,2.073840000000928,2.1320290000003297,2.8058577324854284,6.4859842998181705,28.123354911230216,3.3040157388644964,3.795492462759183,"[28.123354911230216, 6.060110712404088, -14.218478687036384, 6.4859842998181705, 5.622458715370682]"
aa-140-2,1.4.0,False,http,json,p99,5,2.876002000000881,3.2410949999994045,12.694462660262818,19.541327347641403,30.266683172211838,13.318001865068261,8.670372204471985,"[30.266683172211838, -0.52475768853818, -19.541327347641403, -6.3813763294922055, 22.46549202673731]"
aa-140-2,1.4.0,False,http,di,rps,5,21549.173272734297,22036.04003288061,2.2593291816087158,2.6141781579469447,32.5313375469749,6.055201326555571,11.621620023958197,"[-20.500194904020784, 2.3855939337567023, 32.5313375469749, -2.6141781579469447, -2.607505016507339]"
aa-140-2,1.4.0,False,http,di,p50,5,1.3765650000004825,1.4465170000003127,5.081634357971154,6.495733946420046,31.193311413008097,12.326915183801093,10.583007320208958,"[31.193311413008097, -6.450173419233007, -26.97868869955241, 2.8743422378867844, 6.495733946420046]"
aa-140-2,1.4.0,False,http,di,p95,5,2.456967000000077,2.438241999998354,-0.7621184982021467,8.542793236034175,23.69341217643173,4.228994528617494,14.001891526820915,"[23.69341217643173, -0.7621184982021467, -22.488058328737857, -2.8139402907399136, 8.542793236034175]"
aa-140-2,1.4.0,False,http,di,p99,5,3.505167999999685,3.568636999998489,1.8107263331974321,11.096675830068992,27.517856365111125,7.557868838244231,17.36800352635518,"[14.524952380533861, 1.8107263331974321, -27.517856365111125, 0.7519487416455695, 11.096675830068992]"
aa-140-2,1.4.0,False,http,static-file,rps,5,15226.052578363056,13894.103592346517,-8.747828625715515,8.966342876006927,15.397113896489678,4.346377427374915,2.165265841949547,"[-14.442339563138018, 1.4509230216675162, 15.397113896489678, 5.84840147625838, -8.966342876006927]"
aa-140-2,1.4.0,False,http,static-file,p50,5,2.1738580000001093,2.1648609999992914,-0.41387247928877935,13.620208863753458,16.809273695462213,11.604851834850601,11.162933786531307,"[13.620208863753458, -11.599069301002407, -16.809273695462213, 1.1636029662192682, 15.328671739177002]"
aa-140-2,1.4.0,False,http,static-file,p95,5,3.3340299999999843,3.6089329999995243,8.245366718342106,8.245366718342106,17.93534479474559,5.358260123588594,3.7219033991870134,"[17.93534479474559, 2.9250111703244874, -13.811195120986463, 0.8564253324165216, 8.245366718342106]"
aa-140-2,1.4.0,False,http,static-file,p99,5,4.384874999999738,5.008701999999175,14.226790957540958,8.655706970335252,20.970928824748803,4.735345933469294,3.868527215257739,"[18.645685452849015, 3.3181987610248154, -8.655706970335252, -5.4057994329056775, 20.970928824748803]"
aa-140-2,1.4.0,False,http,post-json,rps,5,9263.491402065965,8398.925928220995,-9.333041251078967,16.707175838064526,35.06212075281756,8.853265165614964,5.136282919746528,"[-20.51752333054765, 7.082578821097907, 35.06212075281756, 7.632443991847659, -16.707175838064526]"
aa-140-2,1.4.0,False,http,post-json,p50,5,3.067359000000579,3.3618999999998778,9.602429973121618,18.383721859696657,29.665414485463238,7.417651471527694,9.060679972621998,"[27.70594144509051, -4.708996207875893, -29.665414485463238, -7.277139715314651, 18.383721859696657]"
aa-140-2,1.4.0,False,http,post-json,p95,5,5.958018000001175,6.5495549999996,9.92841914875564,20.10627652027801,26.683425448748665,8.474042878020613,8.667367477636754,"[26.683425448748665, -1.4669011707792778, -22.425948980984213, -5.719804807587581, 20.10627652027801]"
aa-140-2,1.4.0,False,http,post-json,p99,5,6.93073799999911,8.09427500000129,16.78806787967355,19.285077227629422,31.6149160853165,5.828022932027724,3.734960821051258,"[27.190621211284196, -8.002786893598746, -31.6149160853165, -2.9805772487533577, 19.285077227629422]"
aa-140-2,1.4.0,False,http,async,rps,5,28876.266962816866,31120.87764287758,7.773202412039737,7.773202412039737,28.40554861086888,6.598461044338259,12.501308687993566,"[-20.427236401212433, 5.800812131749455, 28.40554861086888, 7.773202412039737, 1.3767427574237212]"
aa-140-2,1.4.0,False,http,async,p50,5,1.061004999999568,1.0264609999994718,-3.2557810755001526,9.0989203632875,36.3234927996676,9.361595845443079,17.127684344596616,"[36.3234927996676, -4.435669125953812, -31.820375547646908, -9.0989203632875, 1.64701152362694]"
aa-140-2,1.4.0,False,http,async,p95,5,1.9645760000003065,1.748713000000862,-10.987765298945462,11.146374586734897,21.098808423331526,3.3127758865513095,5.561861780574173,"[16.378197241780178, -9.04999758586581, -21.098808423331526, -11.146374586734897, 2.6772089057831794]"
aa-140-2,1.4.0,False,http,async,p99,5,2.588992999999391,2.6456210000014835,2.187259679810105,14.045136286718407,39.12080816505406,8.955257893655808,3.7058974055711316,"[39.12080816505406, -14.045136286718407, -18.83326145658962, -1.5996953254882262, 6.883758774965276]"
aa-140-2,1.4.0,False,http,query,rps,5,27497.06689458976,26342.275568076686,-4.199689119352168,8.271654343955914,15.0924544066098,4.396939348481973,11.370281773749472,"[-15.0924544066098, 8.271654343955914, 7.596750127096152, 3.407195013978792, 12.10689592681453]"
aa-140-2,1.4.0,False,http,query,p50,5,1.119764999999461,1.206637999999657,7.758145682374229,9.081401455731585,29.329983628341694,5.8076471401267975,9.858963500279206,"[29.329983628341694, -9.081401455731585, -13.682067219412774, 3.123349700664879, -6.948994021616173]"
aa-140-2,1.4.0,False,http,query,p95,5,2.0531320000009146,1.9698459999999614,-4.0565341147532745,4.3952165220903066,27.315737446860656,7.032670086542425,6.120529219090301,"[11.561555710990179, -1.3425402656447427, -4.3952165220903066, -3.115193148196549, -27.315737446860656]"
aa-140-2,1.4.0,False,http,query,p99,5,2.9911470000006375,2.9334080000007816,-1.9303297363801764,10.140660842222992,15.805776178767704,10.614122274805363,15.917083474365576,"[15.805776178767704, -10.140660842222992, -9.333103464709957, -8.5256444063041, -13.428186081343274]"
aa-140-2,1.4.0,False,http,metadata,rps,5,25354.287709747794,25536.196248249104,0.7174665704821725,4.407448176195272,22.81539857109194,1.8936992122160095,3.5588564324979344,"[-7.170376707342452, 22.81539857109194, 4.407448176195272, 0.250472494732934, -1.1543723025347008]"
aa-140-2,1.4.0,False,http,metadata,p50,5,1.2455799999988812,1.169608000000153,-6.099327220957029,6.691591186508927,22.164265816200867,1.706112815070757,3.710730432984918,"[-5.71536106263183, -22.164265816200867, -11.100454599169773, 6.691591186508927, 3.3067326064383673]"
aa-140-2,1.4.0,False,http,metadata,p95,5,2.046620000000985,2.0089890000017476,-1.8386901329616179,2.4094849069755564,18.914353681757234,2.449111217578688,3.358754079810769,"[16.74568185408869, -18.914353681757234, -2.4094849069755564, -0.6766632271344553, 0.6257463076308367]"
aa-140-2,1.4.0,False,http,metadata,p99,5,3.0049230000004172,3.104088000000047,3.3000845612222385,7.71048043488004,18.154003220996838,2.1734999533246278,6.729222882930187,"[8.62780862038337, -18.154003220996838, -7.71048043488004, 0.4134518739218773, 4.712175148450082]"
aa-140-2,1.4.0,False,http,class-warm,rps,5,24940.639524573762,25071.318910794133,0.5239616493859955,3.7393695475338773,32.611567667163555,5.005110917997538,12.228820662321892,"[-11.768933343378663, -3.7393695475338773, 32.611567667163555, -0.9969033641268443, -2.672667537110174]"
aa-140-2,1.4.0,False,http,class-warm,p50,5,1.1112299999986135,1.2882009999993898,15.925685951692902,20.311322349339346,28.10670304884403,5.319510812260103,15.179929219103407,"[27.548032360731824, 16.108423893646993, -28.10670304884403, 3.852704734650092, 20.311322349339346]"
aa-140-2,1.4.0,False,http,class-warm,p95,5,2.3341079999991052,2.2881820000002335,-1.9676038983153066,10.787461420058953,23.97205083669953,7.150183281915962,8.623002890484278,"[10.787461420058953, 12.193481994157507, -23.97205083669953, 2.1038521789285447, 6.559004684006653]"
aa-140-2,1.4.0,False,http,class-warm,p99,5,3.2554610000006505,3.0966540000008536,-4.878172400153624,10.342959107672245,32.783869806504825,8.83678225604727,16.001723150082164,"[10.342959107672245, 22.49825405441175, -32.783869806504825, 4.431584581215375, 4.342332306667873]"
aa-140-2,1.4.0,False,http,factory-warm,rps,5,26888.84959998179,25671.477917913748,-4.527421961811506,3.4809474843947474,14.894883405562275,0.9555289454776419,6.3286877257924585,"[-14.894883405562275, 1.3129007257517866, -3.4809474843947474, -4.527421961811506, 0.5539175777220962]"
aa-140-2,1.4.0,False,http,factory-warm,p50,5,1.1382400000002235,1.136345999999321,-0.16639724494852404,1.4028702823967953,13.533504482137282,10.802642676463565,5.169992238265642,"[3.8761360134039746, -1.4028702823967953, 13.533504482137282, -0.16639724494852404, -0.12354833030494561]"
aa-140-2,1.4.0,False,http,factory-warm,p95,5,2.091693000002124,2.1473079999996116,2.6588509880480116,3.921043105801625,37.0060391279166,6.848423740794133,0.653143377680527,"[37.0060391279166, 1.690586356939594, 5.897505012354642, 2.324528503866574, -3.921043105801625]"
aa-140-2,1.4.0,False,http,factory-warm,p99,5,2.81367500000124,3.0912329999991925,9.864607674938664,3.697553344985005,29.546944831868373,3.5650528224206686,12.573494136442303,"[29.546944831868373, 3.697553344985005, 1.5833344206181543, 15.77630004435402, -0.3983612973489925]"
aa-140-2,1.4.0,False,http,middleware-20,rps,5,24108.75921868804,26498.751304403533,9.913376561755527,7.286968978469943,19.23421249209547,3.1184883978641147,1.814297237467708,"[15.37464493178955, 7.286968978469943, 19.23421249209547, 6.16940872132663, -6.807788455730424]"
aa-140-2,1.4.0,False,http,middleware-20,p50,5,1.3320840000014869,1.1158369999975548,-16.23373601091903,12.423675272508994,25.170259533332885,3.052660342472607,7.059095549189563,"[-12.423675272508994, -25.068912866688176, -25.170259533332885, -11.573516044789722, 1.9971992218561274]"
aa-140-2,1.4.0,False,http,middleware-20,p95,5,2.3474129999995057,2.023997000000236,-13.777550009279915,11.772872286582158,18.76279094693567,0.18522518202851157,5.6073205642297195,"[-13.835252247256946, -7.706355890481187, -18.76279094693567, -11.772872286582158, 9.027448246590076]"
aa-140-2,1.4.0,False,http,middleware-20,p99,5,3.4101819999996223,2.953527000001486,-13.390927522290209,16.060014909885677,27.464009677629786,1.6901150730774155,4.584112486542648,"[-16.060014909885677, -10.926121267001843, -22.65471461640659, -9.58910022148446, 27.464009677629786]"
aa-140-2,1.4.0,False,http,static-listeners,rps,5,24066.941877627032,27551.430563591748,14.47831927995782,6.3318706050919715,16.797437104496172,7.301163690063482,1.7423273606258576,"[16.797437104496172, 6.3318706050919715, -6.113309268716782, -1.7058951686548363, 15.145490009001584]"
aa-140-2,1.4.0,False,http,static-listeners,p50,5,1.2847729999994044,1.133029999997234,-11.81088021014146,7.134271739703346,16.350312367728325,7.462641260372745,6.4806757105735535,"[-16.350312367728325, -7.339711082122713, -5.903113050295339, -7.134271739703346, -6.09562934455149]"
aa-140-2,1.4.0,False,http,static-listeners,p95,5,2.3627210000013292,2.040098000001308,-13.65472266932236,5.523868854132985,21.242457319448693,1.7732944346568282,8.787666082844908,"[-4.650983551953269, -5.523868854132985, 14.145085982305305, 4.283266578858869, -21.242457319448693]"
aa-140-2,1.4.0,False,http,static-listeners,p99,5,3.42716400000063,2.943837999999232,-14.102797531758304,8.24772442958841,19.450499880852156,3.626380295797139,4.498481234389758,"[-10.238727997858676, -7.481969652279874, 8.24772442958841, 4.95607813123593, -19.450499880852156]"
aa-140-2,1.4.0,False,http,middleware-listeners,rps,5,21611.31146015512,23069.124286452476,6.745600927482487,9.858144536104863,15.975256156415728,2.441054652890587,6.810082129809827,"[-9.858144536104863, -15.975256156415728, -4.12419796597746, 14.015064020603084, 1.8351915521659379]"
aa-140-2,1.4.0,False,http,middleware-listeners,p50,5,1.4947270000011486,1.44537400000263,-3.3018069519370807,4.01070063593254,22.849523692307695,3.9506879851955934,10.08209639843312,"[1.3595743544653427, 16.788680632222718, -4.01070063593254, -22.849523692307695, 0.6755707247111831]"
